Protein,bait,gamma1,gamma2,gamma3,lambda1,lambda2,lambda3,pi1,pi2,pi3,rep1,rep2,tau
ACAP2,TMEMV5,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,1.0,0.03162277660168379
ACAP2,TMEMmyc,0.996946971552935,1.1563039252444136e-11,0.0030530284345049357,6.3357556773155785,7.9196945967109125,9.503633516052968,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.03162277660168379
ACAT1,TMEMmyc,4.42958324883445e-05,3.0920984779649583e-12,0.9999557041634196,6.335755677368685,7.9196945967109125,9.503633516126314,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,23.0,18.0,0.03162277660168379
ACAT1,TMEMV5,0.0002780984707358829,9.542916970049033e-12,0.9997219015187213,5.7892560689113735,7.2365700861392535,8.68388410343134,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,17.0,18.0,0.03162277660168379
ACAT2,TMEMV5,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,2.0,0.03162277660168379
ACAT2,TMEMmyc,0.9986407930777661,7.412918371640255e-12,0.001359206913822401,6.33575567730552,7.9196945967109125,9.503633516053053,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.03162277660168379
ACBD3,TMEMV5,0.3814448432043822,1.8863576833604455e-10,0.6185551566063634,5.78925606892055,7.2365700861392535,8.68388410336407,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,5.0,0.03162277660168379
ACBD3,TMEMmyc,0.6265670092828307,1.3218970542990098e-10,0.3734329905843529,6.3357556773759605,7.9196945967109125,9.50363351604816,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,5.0,0.03162277660168379
ACBD6,TMEMV5,0.9944758773588304,2.1629494427258315e-11,0.005524122618545647,5.789256068859305,7.2365700861392535,8.683884103366841,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,0.0,0.03162277660168379
ACBD6,TMEMmyc,0.9986407930777661,7.412918371640255e-12,0.001359206913822401,6.33575567730552,7.9196945967109125,9.503633516053053,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.03162277660168379
ACD,TMEMV5,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
ACD,TMEMmyc,0.996946971552935,1.1563039252444136e-11,0.0030530284345049357,6.3357556773155785,7.9196945967109125,9.503633516052968,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.03162277660168379
ACIN1,TMEMmyc,4.066121381056373e-15,9.48290782673703e-17,0.9999999999989957,6.335755677368679,7.9196945967109125,9.503633516315983,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,54.0,44.0,0.03162277660168379
ACIN1,TMEMV5,1.2926550980278503e-13,6.070100719163522e-16,0.99999999999887,5.789256068911337,7.2365700861392535,8.683884103624361,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,48.0,40.0,0.03162277660168379
ACLY,TMEMV5,9.849830577574322e-41,3.8840427166297744e-28,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884104185159,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,143.0,99.0,0.03162277660168379
ACLY,TMEMmyc,3.191711486786607e-48,1.2327280051901542e-31,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516941543,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,159.0,127.0,0.03162277660168379
ACO1,TMEMV5,5.660457702133233e-11,9.35221728090344e-15,0.9999999999423861,5.789256068911337,7.2365700861392535,8.683884103569738,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,43.0,30.0,0.03162277660168379
ACO1,TMEMmyc,1.0116101451593869e-07,2.0070297963671162e-13,0.9999998988377847,6.335755677368679,7.9196945967109125,9.503633516176231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,31.0,25.0,0.03162277660168379
ACO2,TMEMV5,2.1760700929278216e-09,4.825538688997893e-14,0.9999999978228815,5.789256068911337,7.2365700861392535,8.683884103536965,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,37.0,27.0,0.03162277660168379
ACO2,TMEMmyc,2.631430397903143e-09,3.889758587914994e-14,0.9999999973675306,6.335755677368679,7.9196945967109125,9.503633516206177,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,35.0,30.0,0.03162277660168379
ACOT1,TMEMV5,0.0014062847227848682,1.9765861652840283e-11,0.9985937152564505,5.789256068911486,7.2365700861392535,8.683884103416723,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,16.0,0.03162277660168379
ACOT1,TMEMmyc,0.0017000609121851666,1.592813081933691e-11,0.9982999390708882,6.335755677368844,7.9196945967109125,9.5036335160963,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,18.0,14.0,0.03162277660168379
ACOT13,TMEMmyc,0.9502780336897603,5.255580867448235e-11,0.04972196625673359,6.3357556773512655,7.9196945967109125,9.503633516051483,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,5.0,0.03162277660168379
ACOT13,TMEMV5,0.9595254658927823,6.368815761536564e-11,0.040474534042569815,5.789256068887341,7.2365700861392535,8.68388410336562,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,2.0,0.03162277660168379
ACOT2,TMEMV5,0.00041708971010376533,1.144990826321254e-11,0.9995829102774467,5.7892560689113886,7.2365700861392535,8.683884103427692,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,17.0,17.0,0.03162277660168379
ACOT2,TMEMmyc,0.002547925553971536,1.9097523506693648e-11,0.9974520744259333,6.335755677368913,7.9196945967109125,9.503633516092941,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,18.0,13.0,0.03162277660168379
ACOT7,TMEMmyc,2.9530991025058515e-05,2.576786778570064e-12,0.999970469005398,6.335755677368684,7.9196945967109125,9.503633516129645,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,24.0,18.0,0.03162277660168379
ACOT7,TMEMV5,0.0002780984707358829,9.542916970049033e-12,0.9997219015187213,5.7892560689113735,7.2365700861392535,8.68388410343134,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,21.0,14.0,0.03162277660168379
ACOT8,TMEMmyc,0.4271684974125395,1.4081514079176955e-10,0.5728315024460726,6.335755677377908,7.9196945967109125,9.503633516049314,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,7.0,0.03162277660168379
ACOT8,TMEMV5,0.4805211142474434,1.901055341610159e-10,0.5194788855619316,5.789256068920318,7.2365700861392535,8.68388410336267,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,8.0,0.03162277660168379
ACOT9,TMEMV5,0.0001854161684723637,7.953168062891295e-12,0.9998145838225746,5.789256068911363,7.2365700861392535,8.683884103434988,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,18.0,18.0,0.03162277660168379
ACOT9,TMEMmyc,0.00033627326075006276,7.691883873231796e-12,0.9996637267305583,6.335755677368719,7.9196945967109125,9.503633516109662,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,19.0,17.0,0.03162277660168379
ACOX1,TMEMV5,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.03162277660168379
ACOX1,TMEMmyc,0.9954274374145274,1.4431768765543875e-11,0.0045725625700453725,6.335755677320629,7.9196945967109125,9.503633516052895,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,1.0,0.03162277660168379
ACOX3,TMEMV5,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,1.0,0.03162277660168379
ACOX3,TMEMmyc,0.996946971552935,1.1563039252444136e-11,0.0030530284345049357,6.3357556773155785,7.9196945967109125,9.503633516052968,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,0.0,0.03162277660168379
ACP1,TMEMmyc,0.4271684974125395,1.4081514079176955e-10,0.5728315024460726,6.335755677377908,7.9196945967109125,9.503633516049314,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,5.0,0.03162277660168379
ACP1,TMEMV5,0.5811534255508657,1.8393444802876013e-10,0.4188465742646186,5.789256068919024,7.2365700861392535,8.683884103362013,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,6.0,0.03162277660168379
ACSF3,TMEMV5,0.29133993395450675,1.8009527873921048e-10,0.7086600658646892,5.789256068919965,7.2365700861392535,8.683884103366202,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,5.0,0.03162277660168379
ACSF3,TMEMmyc,0.4271684974125395,1.4081514079176955e-10,0.5728315024460726,6.335755677377908,7.9196945967109125,9.503633516049314,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,3.0,0.03162277660168379
ACSL1,TMEMV5,0.0006255041194967636,1.3737025130094517e-11,0.9993744958657668,5.789256068911411,7.2365700861392535,8.683884103424042,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,18.0,15.0,0.03162277660168379
ACSL1,TMEMmyc,0.00854752490902592,3.2802024965459133e-11,0.9914524750571806,6.335755677369333,7.9196945967109125,9.503633516082807,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,15.0,0.03162277660168379
ACSL3,TMEMV5,2.2416617039096376e-15,9.803551542269902e-17,0.9999999999989975,5.789256068911337,7.2365700861392535,8.683884103660777,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,56.0,42.0,0.03162277660168379
ACSL3,TMEMmyc,6.94734958098272e-14,3.3978973265502373e-16,0.9999999999989302,6.335755677368679,7.9196945967109125,9.503633516292691,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,49.0,42.0,0.03162277660168379
ACSL4,TMEMV5,0.0002780984707358829,9.542916970049033e-12,0.9997219015187213,5.7892560689113735,7.2365700861392535,8.68388410343134,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,19.0,16.0,0.03162277660168379
ACSL4,TMEMmyc,0.0007562969336570968,1.1071658899114188e-11,0.999243703054272,6.335755677368759,7.9196945967109125,9.503633516102989,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,19.0,15.0,0.03162277660168379
ACSS1,TMEMV5,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,0.0,0.03162277660168379
ACSS1,TMEMmyc,0.9979625742605418,9.259854935286201e-12,0.0020374257292002235,6.335755677310544,7.9196945967109125,9.503633516053016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,0.0,0.03162277660168379
ACTBL2,TMEMmyc,6.94734958098272e-14,3.3978973265502373e-16,0.9999999999989302,6.335755677368679,7.9196945967109125,9.503633516292691,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,50.0,41.0,0.03162277660168379
ACTBL2,TMEMV5,7.2359393826091585e-06,1.8499823354903614e-12,0.9999927640577673,5.78925606891134,7.2365700861392535,8.68388410346413,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,44.0,0.03162277660168379
ACTC1,TMEMV5,4.840571142879729e-34,3.96434416047773e-25,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884104046781,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,101.0,103.0,0.03162277660168379
ACTC1,TMEMmyc,2.563211850900908e-31,4.923420043846633e-24,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516622108,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,99.0,91.0,0.03162277660168379
ACTG1,TMEMV5,1.125812608358403e-67,2.9823137823793958e-40,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884104742317,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,195.0,200.0,0.03162277660168379
ACTG1,TMEMmyc,2.1670590953713832e-79,1.1906570638320077e-45,0.9999999999989999,6.335755677368679,7.9196945967109125,9.5036335175305,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,243.0,220.0,0.03162277660168379
ACTL6A,TMEMmyc,7.68190941666061e-07,4.994129052261379e-13,0.9999992318075589,6.335755677368679,7.9196945967109125,9.503633516159594,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,28.0,23.0,0.03162277660168379
ACTL6A,TMEMV5,3.215985986945764e-06,1.284715119654374e-12,0.9999967840117283,5.789256068911338,7.2365700861392535,8.683884103471415,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,23.0,23.0,0.03162277660168379
ACTN1,TMEMmyc,0.0005043250956079625,9.22870896394241e-12,0.9994956748941638,6.335755677368735,7.9196945967109125,9.503633516106328,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,24.0,11.0,0.03162277660168379
ACTN1,TMEMV5,0.002107944898838678,2.3702367844678836e-11,0.997892055076461,5.789256068911549,7.2365700861392535,8.683884103413053,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,21.0,9.0,0.03162277660168379
ACTN4,TMEMmyc,0.08941990059464336,8.995688003233824e-11,0.9105800993144891,6.335755677372843,7.9196945967109125,9.503633516062207,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,8.0,0.03162277660168379
ACTN4,TMEMV5,0.29133993395450675,1.8009527873921048e-10,0.7086600658646892,5.789256068919965,7.2365700861392535,8.683884103366202,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,6.0,0.03162277660168379
ACTR10,TMEMV5,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,1.0,0.03162277660168379
ACTR10,TMEMmyc,0.9847333941340946,2.7884230201029288e-11,0.015266605837036375,6.335755677335889,7.9196945967109125,9.50363351605248,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,2.0,0.03162277660168379
ACTR1A,TMEMV5,1.254831514821902e-07,2.9878459984562115e-13,0.9999998745155496,5.789256068911337,7.2365700861392535,8.68388410350055,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,26.0,28.0,0.03162277660168379
ACTR1A,TMEMmyc,1.152285969936514e-06,5.99295256097919e-13,0.9999988477124305,6.335755677368679,7.9196945967109125,9.503633516156267,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,32.0,18.0,0.03162277660168379
ACTR1B,TMEMmyc,0.0017000609121851666,1.592813081933691e-11,0.9982999390708882,6.335755677368844,7.9196945967109125,9.5036335160963,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,20.0,12.0,0.03162277660168379
ACTR1B,TMEMV5,0.034835019550115684,8.214449177729426e-11,0.9651649803667747,5.78925606891351,7.2365700861392535,8.683884103386946,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,12.0,0.03162277660168379
ACTR2,TMEMmyc,5.121274255696575e-07,4.161775275802845e-13,0.9999994878711582,6.335755677368679,7.9196945967109125,9.503633516162921,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,29.0,23.0,0.03162277660168379
ACTR2,TMEMV5,0.0002780984707358829,9.542916970049033e-12,0.9997219015187213,5.7892560689113735,7.2365700861392535,8.68388410343134,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,18.0,17.0,0.03162277660168379
ACTR3,TMEMV5,0.0014062847227848682,1.9765861652840283e-11,0.9985937152564505,5.789256068911486,7.2365700861392535,8.683884103416723,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,17.0,14.0,0.03162277660168379
ACTR3,TMEMmyc,0.00854752490902592,3.2802024965459133e-11,0.9914524750571806,6.335755677369333,7.9196945967109125,9.503633516082807,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,16.0,12.0,0.03162277660168379
ACTR3B,TMEMmyc,0.8946719716791026,7.731324297893462e-11,0.10532802824268951,6.335755677361215,7.9196945967109125,9.503633516050334,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,5.0,0.03162277660168379
ACTR3B,TMEMV5,0.9404924686576229,7.803106158919648e-11,0.05950753126340539,5.7892560688929535,7.2365700861392535,8.68388410336512,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,4.0,0.03162277660168379
ACTR5,TMEMmyc,0.9662933691314884,4.2753238636047455e-11,0.03370663082479184,6.33575567734615,7.9196945967109125,9.503633516051906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,5.0,0.03162277660168379
ACTR5,TMEMV5,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,1.0,0.03162277660168379
ACTR8,TMEMmyc,0.8499121843822196,9.180664715958018e-11,0.1500878155251238,6.335755677365831,7.9196945967109125,9.503633516049641,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,8.0,0.03162277660168379
ACTR8,TMEMV5,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,4.0,0.03162277660168379
ACY1,TMEMV5,0.9133178241522387,9.472053440397932e-11,0.08668217575212736,5.7892560688984736,7.2365700861392535,8.683884103364509,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,5.0,0.03162277660168379
ACY1,TMEMmyc,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,1.0,0.03162277660168379
ADA,TMEMV5,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,1.0,0.03162277660168379
ADA,TMEMmyc,0.996946971552935,1.1563039252444136e-11,0.0030530284345049357,6.3357556773155785,7.9196945967109125,9.503633516052968,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,0.0,0.03162277660168379
ADAM15,TMEMmyc,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,1.0,0.03162277660168379
ADAM15,TMEMV5,0.9944758773588304,2.1629494427258315e-11,0.005524122618545647,5.789256068859305,7.2365700861392535,8.683884103366841,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,1.0,0.03162277660168379
ADAMTS1,TMEMmyc,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,1.0,0.03162277660168379
ADAMTS1,TMEMV5,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
