"Genotype","cell_num","Puncta_ID","Puncta_Circularity","Puncta_Area","Intra_Puncta_Green_Intensity","Intra_Puncta_Red_Intensity","GreenRed_Ratio","Cell_Body_Area","Puncta_Count","Cell_Avg_Puncta_Green_Intensity","Cell_Avg_Puncta_Red_Intensity","Puncta_Count_Normalized_to_Cell_Area","Cell_Avg_Puncta_GreenRedRatio"
"MUT","7","1","0.76635849800260902","0.480208661161387","140.50304878048701","123.87804878048701","1.1342045678283135","140.30730805610199","12","146.44880972199101","155.21857832528701","8.55265500154972","0.94350052230914205"
"MUT","7","2","0.84322649640658698","0.446535492848241","153.86229508196701","124.983606557377","1.2310598111227691","140.30730805610199","12","146.44880972199101","155.21857832528701","8.55265500154972","0.94350052230914205"
"MUT","7","3","0.90889511130698997","0.484600813550058","158.01208459214499","106.31117824773401","1.4863167467106213","140.30730805610199","12","146.44880972199101","155.21857832528701","8.55265500154972","0.94350052230914205"
"MUT","7","4","0.90281199201201601","1.69097866963842","136.785281385281","159.950649350649","0.85517177917431186","140.30730805610199","12","146.44880972199101","155.21857832528701","8.55265500154972","0.94350052230914205"
"MUT","7","5","0.87878429272392999","0.426038781701108","150.41237113401999","162.941580756013","0.92310612451493201","140.30730805610199","12","146.44880972199101","155.21857832528701","8.55265500154972","0.94350052230914205"
"MUT","7","6","0.77097188526240301","0.556339302565021","146.75263157894699","122.84473684210499","1.1946187956556196","140.30730805610199","12","146.44880972199101","155.21857832528701","8.55265500154972","0.94350052230914205"
"MUT","7","7","0.51249078593706399","1.36595939287675","132.76956055734101","128.17148981779201","1.0358743644634669","140.30730805610199","12","146.44880972199101","155.21857832528701","8.55265500154972","0.94350052230914205"
"MUT","7","8","0.99128125187961003","0.428966883293556","158.14334470989701","155.133105802047","1.0194042328507955","140.30730805610199","12","146.44880972199101","155.21857832528701","8.55265500154972","0.94350052230914205"
"MUT","7","9","0.88329107885341696","1.17416873857144","123.943890274314","131.178304239401","0.94485052991778151","140.30730805610199","12","146.44880972199101","155.21857832528701","8.55265500154972","0.94350052230914205"
"MUT","7","10","0.99128125187961003","0.428966883293556","124.023890784982","151.30716723549401","0.81968285475830505","140.30730805610199","12","146.44880972199101","155.21857832528701","8.55265500154972","0.94350052230914205"
"MUT","7","11","0.86833618691606596","0.619293486802642","191.62411347517701","231.30023640661901","0.82846484055600988","140.30730805610199","12","146.44880972199101","155.21857832528701","8.55265500154972","0.94350052230914205"
"MUT","7","12","0.77243817097146905","0.692496026613829","190.00211416490399","268.92389006342398","0.70652746440672565","140.30730805610199","12","146.44880972199101","155.21857832528701","8.55265500154972","0.94350052230914205"
"MUT","8","1","0.95876895600178202","0.606117029636629","88.031400966183497","82.1111111111111","1.0721009589927626","67.994911129019201","11","66.702136938508502","66.262756214566096","16.1776812666578","1.00663088511621"
"MUT","8","2","0.634868948237444","0.573907912119706","74.862244897959101","62.283163265306101","1.2019660045054261","67.994911129019201","11","66.702136938508502","66.262756214566096","16.1776812666578","1.00663088511621"
"MUT","8","3","0.95782076005428296","0.440679289663346","56.724252491694301","54.242524916943502","1.0457524346175042","67.994911129019201","11","66.702136938508502","66.262756214566096","16.1776812666578","1.00663088511621"
"MUT","8","4","0.60159757678860903","0.841829207828651","66.092173913043396","66.481739130434704","0.99414026735030203","67.994911129019201","11","66.702136938508502","66.262756214566096","16.1776812666578","1.00663088511621"
"MUT","8","5","0.91350798127685395","0.475816508772715","67.981538461538406","59.341538461538399","1.145597842994919","67.994911129019201","11","66.702136938508502","66.262756214566096","16.1776812666578","1.00663088511621"
"MUT","8","6","0.80053807518864994","0.455319797625583","73.800643086816706","78.800643086816706","0.93654874117599052","67.994911129019201","11","66.702136938508502","66.262756214566096","16.1776812666578","1.00663088511621"
"MUT","8","7","0.65305812784723805","0.562195505749916","55.9192708333333","46.640625","1.1989391401451697","67.994911129019201","11","66.702136938508502","66.262756214566096","16.1776812666578","1.00663088511621"
"MUT","8","8","0.95267143838114299","0.660286909096907","82.365853658536494","103.66740576496601","0.79452025495145273","67.994911129019201","11","66.702136938508502","66.262756214566096","16.1776812666578","1.00663088511621"
"MUT","8","9","0.85514393374681397","0.535842591417889","50.879781420764999","51.808743169398902","0.98206940196181791","67.994911129019201","11","66.702136938508502","66.262756214566096","16.1776812666578","1.00663088511621"
"MUT","8","10","0.85129286547007399","0.869646172956902","63.060606060605998","69.047138047138006","0.91329789827863617","67.994911129019201","11","66.702136938508502","66.262756214566096","16.1776812666578","1.00663088511621"
"MUT","8","11","0.61856343144763404","0.692496026613829","53.450317124735697","47.536997885835","1.124394040471427","67.994911129019201","11","66.702136938508502","66.262756214566096","16.1776812666578","1.00663088511621"
"MUT","9","1","0.79926154748941702","0.527058286640546","121.686111111111","139.07499999999999","0.87496754349172035","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","2","0.87819703118447501","0.494849169123624","165.97633136094601","119.363905325443","1.3905068781757373","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","3","0.99128125187961003","0.428966883293556","121.77133105802","33.064846416382203","3.6828034682080837","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","4","0.99128125187961003","0.428966883293556","100.08532423208101","54.569965870307101","1.8340734254800031","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","5","0.77097188526240201","0.556339302565021","124.50526315789401","108.81578947368401","1.1441837968561019","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","6","0.60343640998764603","0.92381605241718","254.64659270998399","199.75752773375501","1.2747784556554353","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","7","0.99128125187961003","0.428966883293556","135.802047781569","119.225255972696","1.1390375862365041","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","8","0.87988735566462495","0.453855746829359","167.07096774193499","111.62580645161199","1.4967055831695837","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","9","0.99128125187961003","0.428966883293556","102.054607508532","79.993174061433393","1.2757914497824003","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","10","0.74019966031254603","0.541698794602784","221.537837837837","171.60540540540501","1.2909723753425502","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","11","0.99128125187961003","0.428966883293556","134.78498293515301","76.092150170648395","1.7713388652164104","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","12","0.95120585599643503","0.396757765776633","152.50553505535001","87.424354243542396","1.7444284990714112","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","13","0.852569540865739","0.368940800648382","115.825396825396","96.162698412698404","1.2044732389716417","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","14","0.94063785937101596","0.382117257814396","134.67049808429101","69.3333333333333","1.9423629531388136","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","15","0.92261851555865104","0.458247899218031","162.18210862619799","123.683706070287","1.3112649497584841","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","16","0.84280733520375295","0.427502832497332","288.366438356164","43.9794520547945","6.5568447282354718","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","17","0.94690425288493596","0.412862324535095","233.102836879432","37.847517730496399","6.15899934413941","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","18","0.86848792943252895","0.339659784723907","123.900862068965","75.900862068965495","1.6324038843773008","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","19","0.99128125187961003","0.428966883293556","231.556313993174","31.870307167235399","7.2655814949668223","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","9","20","0.91818402635573704","0.366012699055935","126.408","77.400000000000006","1.6331782945736433","150.79137580785999","20","166.73174603174499","101.078730158729","13.2633579956748","1.64952355228362"
"MUT","10","1","0.99128125187961003","0.428966883293556","91.303754266211598","44.1945392491467","2.0659510386902489","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","2","0.96138468454529802","0.437751188070898","68.949832775919702","44.013377926421398","1.5665653495440726","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","3","0.86572448687160397","0.450927645236912","96.207792207792195","51.7207792207792","1.8601381042059013","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","4","0.617145380812262","0.673463366262921","158.37173913043401","106.90652173913","1.4814039083311292","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","5","0.99128125187961003","0.428966883293556","66.846416382252499","38.372013651877097","1.7420617272969849","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","6","0.87262992851309995","0.756914261647674","158.174081237911","100.470019342359","1.5743411046724411","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","7","0.66967622228635404","0.58708436928572","135.855361596009","96.578553615960104","1.4066825036149455","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","8","0.84111577015695904","0.692496026613829","173.10993657505199","96.152219873150102","1.8003737906772119","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","9","0.99128125187961003","0.428966883293556","88.904436860068202","71.781569965870304","1.2385412704450354","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","10","0.90677001996936102","0.428966883293556","157.78498293515301","95.030716723549403","1.6603577072259688","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","11","0.89982034582862203","0.358692445074816","149.06122448979499","108.46938775510201","1.3742238946378094","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","12","0.82911039225750505","0.464104102402926","80.854889589905298","49.611987381703401","1.6297450244801943","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","13","0.90861078060837297","0.0878430477734244","171.95","71.633333333333297","2.400418799441602","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","14","0.77426838844074997","0.436287137274674","124.308724832214","83.258389261744895","1.4930474386360808","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","15","0.62968996292900203","0.619293486802642","163.451536643026","101.90780141843901","1.6039158373350146","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","16","0.99128125187961003","0.428966883293556","111.29692832764501","89.955631399317397","1.2372424782790146","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","17","0.99128125187961003","0.428966883293556","84.143344709897605","48.129692832764498","1.7482626577790386","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","18","0.99128125187961003","0.428966883293556","97.310580204778105","67.713310580204706","1.4370967741935492","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","19","0.93035828441828505","0.382117257814396","90.781609195402297","78.950191570881202","1.1498592642919541","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","20","0.52990016125947403","0.465568153199149","158.79245283018801","104.50628930817599","1.5194535552011506","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","21","0.82433454637366799","0.282561803671182","139.284974093264","100.89637305699399","1.380475530221341","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","22","0.87977845581432401","0.458247899218031","110.64217252396099","61.987220447284301","1.7849190805071546","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","23","0.90079091243213805","0.363084597463487","130.41935483870901","70.891129032257993","1.8397133268869728","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","24","0.85582133437878505","0.329411429150341","110.475555555555","74.875555555555493","1.4754555707247521","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","25","0.90947995317756103","0.228391924210903","108.00641025641001","74.775641025640994","1.4444063437633921","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","26","0.92689982054519404","0.393829664184186","117.100371747211","77.141263940520403","1.5179991325719135","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","27","0.81249883383636801","0.478744610365163","157.17737003058099","113.415902140672","1.3858494890392952","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","28","0.92672802280608302","0.38358130861062","121.17175572519","59.805343511450303","2.026102495373018","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","29","0.52497744722782802","0.629541842376208","159.18837209302299","103.167441860465","1.5430097831477381","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","30","0.83657515895919998","0.475816508772715","107.356923076923","76.089230769230696","1.410934530308545","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","31","0.70034232348632297","0.519738032659428","99.856338028169006","56.357746478873203","1.7718298595491588","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","32","0.64505936053642798","0.578300064508377","157.00253164556901","113.62278481012601","1.3817873933290272","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","33","0.96421555216958599","0.417254476923766","129.34035087719201","77.635087719298198","1.6660037964385674","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","34","0.99128125187961003","0.428966883293556","77.460750853242303","64.365187713310505","1.203457235272285","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","35","0.770130426502875","0.623685639191313","195.72769953051599","134.861502347417","1.4513237367495837","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","36","0.78249990456944096","0.497777270716072","85.376470588235193","63.0088235294117","1.3549922979974791","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","37","0.99128125187961003","0.428966883293556","96.825938566552907","64.146757679180894","1.5094440010641128","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","10","38","0.99128125187961003","0.428966883293556","80.668941979522103","49.941979522184297","1.6152531948335938","186.900724645922","38","124.247912977485","81.109958681170397","20.331649367325699","1.5318453491744799"
"MUT","11","1","0.60800375600280199","0.655894756708236","128.33482142857099","51.388392857142797","2.49735036052471","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","2","0.99128125187961003","0.428966883293556","106.665529010238","56.324232081911198","1.8937768890504618","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","3","0.69339150573087005","0.642718299542222","119.10250569476","56.243735763097902","2.1176137053987154","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","4","0.80244016206597601","0.484600813550058","109.06042296072501","38.220543806646504","2.8534503201327959","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","5","0.81261605810749404","0.652966655115788","223.20179372197299","83.538116591928201","2.6718557088410546","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","6","0.948726897841769","0.455319797625583","143.40836012861701","62.077170418006403","2.3101626437376934","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","7","0.75866230328348105","0.513881829474533","105.168091168091","60.142450142450102","1.748649928943627","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","8","0.74961345454439798","0.366012699055935","122.82","32.195999999999998","3.8147595974655237","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","9","0.78987803931156597","0.442143340459569","121.59271523178801","66.264900662251605","1.8349490305816514","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","10","0.99128125187961003","0.428966883293556","93.921501706484605","39.747440273037498","2.3629572385368385","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","11","0.87732537642973996","0.346980038705026","100.56118143459901","41.734177215189803","2.4095642503285819","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","12","0.89749140932556404","0.399685867369081","138.23809523809501","57.787545787545703","2.3921779918864092","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","13","0.60549615575956905","1.84470400324191","103.214285714285","52.369841269841203","1.9708726093413642","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","14","0.866568627421899","0.181542298731743","134.443548387096","56.758064516128997","2.3687127024722812","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","15","0.92029986896643901","0.471424356384044","129.37267080745301","55.711180124223603","2.3222030213501235","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","16","0.76638961241654102","0.487528915142505","106.744744744744","56.426426426426403","1.8917509313464484","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","17","0.73008580360931197","0.686639823428934","166.83155650319799","66.025586353944504","2.5267712975521515","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","18","0.99128125187961003","0.428966883293556","109.696245733788","52.3890784982935","2.0938762214983644","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","19","0.97242951092021801","0.436287137274674","129.906040268456","56.748322147651002","2.289160901188569","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","20","0.94094613223138401","0.396757765776633","109.20664206642","49.236162361623599","2.2180169377201402","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","21","0.96421555216958599","0.417254476923766","172.607017543859","74.691228070175399","2.3109409498755036","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","22","0.937487466674364","0.385045359406843","103.923954372623","59.543726235741403","1.7453384418901576","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","23","0.91172564658476396","0.467032203995373","150.66457680250701","59.996865203761701","2.5112074821045915","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","24","0.95830676197734999","0.404078019757752","125.601449275362","60.561594202898497","2.0739455578821384","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","25","0.92132421818052002","0.32501927676167","94.4549549549549","44.864864864864799","2.105321285140564","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","26","0.965903138363706","0.433359035682227","128.013513513513","65.118243243243199","1.9658625162127044","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","27","0.961002888825227","0.442143340459569","95.629139072847593","32.9735099337748","2.9001807591885926","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","28","0.89329684458957404","0.468496254791597","158.21562499999999","60.134374999999999","2.6310346619549967","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","29","0.87542567596209098","0.339659784723907","74.732758620689594","32.461206896551701","2.3022175009958836","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","30","0.97345924512579995","0.428966883293556","135.45392491467501","52.962457337883897","2.5575460755251851","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","31","0.79031870946679195","0.477280559568939","106.48159509202399","30.987730061349598","3.4362502474757401","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","32","0.93798648520729","0.439215238867122","113.753333333333","53.063333333333297","2.1437276210817213","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","33","0.72180785738034003","0.547554997787679","136.540106951871","68.705882352941103","1.9873132004981244","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","34","0.99128125187961003","0.428966883293556","127.39590443685999","45.6313993174061","2.7918474195961118","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","35","0.84579809840531806","0.529986388232994","120.646408839779","46.370165745856298","2.6018110330036968","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","11","36","0.95467589547217402","0.777410972794806","111.16384180790899","54.538606403013098","2.0382596685082794","193.19907117127701","36","124.1620197763","54.413762360188002","18.633629955749001","2.28181280600336"
"MUT","12","1","0.63460667258125603","0.673463366262921","189.48695652173899","70.830434782608606","2.6752194463200554","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","2","0.95830676197734999","0.404078019757752","82.507246376811594","30.684782608695599","2.6888652733498688","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","3","0.97436518956084495","0.421646629312437","100.027777777777","42.9791666666666","2.3273549846501713","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","4","0.86062313454205897","0.519738032659428","139.91549295774601","44.926760563380199","3.1143018371057698","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","5","0.95068270231457497","0.411398273738871","116.64412811387901","41.6298932384341","2.8019319541802061","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","6","0.70472139276914403","0.821332496681518","177.017825311942","60.5222816399287","2.9248372750566802","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","7","0.82380702818663798","0.727633245723199","178.58350100603599","54.4668008048289","3.2787587735500558","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","8","0.81590580086465103","0.439215238867122","138.69","59.58","2.3277945619335347","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","9","0.85029196435430898","0.497777270716072","124.267647058823","40.229411764705802","3.0889749963444877","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","10","0.96324169572304097","0.428966883293556","168.65870307167199","71.269624573378806","2.3664878843022659","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","11","0.89244257814574401","0.379189156221949","120.652509652509","36.247104247104197","3.3286109927566971","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","12","0.72004249825780897","0.36015649587104","169.569105691056","53.349593495934897","3.1784516915574383","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","13","0.58368818595112604","0.739345652092989","175.98613861386099","60.203960396039598","2.9231654770910702","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","14","0.80251814340248195","0.349908140297474","189.347280334728","60.200836820083602","3.1452599388379241","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","15","0.59517036982108995","0.932600357194523","196.34222919937201","64.8178963893249","3.0291360895153696","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","16","0.86765430594905701","0.55194715017635","157.23872679044999","60.469496021220102","2.60029828486203","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","17","0.92722015666736801","0.398221816572857","167.52205882352899","64.305147058823493","2.6051112000457328","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","18","0.86360902548381502","0.534378540621665","194.35616438356101","72.345205479452005","2.6865106415208597","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","19","0.54781147887084702","0.705672483779843","185.44190871369199","64.319502074688799","2.88313657183406","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","20","0.79152967898619397","0.532914489825441","159.78846153846101","55.384615384615302","2.8850694444444391","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","21","0.85508941283633799","0.613437283617747","165.76133651551299","68.298329355608502","2.4270189048467707","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","22","0.88449092562536902","2.38201064545602","104.09157959434501","44.853718500307302","2.3206900804362931","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","12","23","0.79849547798056697","0.629541842376208","154.748837209302","53.327906976744103","2.9018359426104383","143.06997190857601","23","152.27114352273799","55.252304264154702","16.076049846921901","2.7559238578494099"
"MUT","13","1","0.99128125187961003","0.428966883293556","20.242320819112599","0.19112627986348099","105.91071428571426","75.433753224632","20","28.379379562043798","45.312226277372297","26.513330100972901","0.62630733233726998"
"MUT","13","2","0.98113161448835096","0.424574730904885","17.8827586206896","29.731034482758599","0.60148457434469815","75.433753224632","20","28.379379562043798","45.312226277372297","26.513330100972901","0.62630733233726998"
"MUT","13","3","0.99128125187961003","0.428966883293556","34.873720136518699","56.744027303754201","0.6145795741609521","75.433753224632","20","28.379379562043798","45.312226277372297","26.513330100972901","0.62630733233726998"
"MUT","13","4","0.89583435061602101","0.354300292686145","24.041322314049498","41.194214876033001","0.58360918848429999","75.433753224632","20","28.379379562043798","45.312226277372297","26.513330100972901","0.62630733233726998"
"MUT","13","5","0.92258424095872205","0.37186890224083","17.610236220472402","45.039370078740099","0.39099650349650311","75.433753224632","20","28.379379562043798","45.312226277372297","26.513330100972901","0.62630733233726998"
"MUT","13","6","0.94094613223138401","0.396757765776633","20.9630996309963","45.634686346863397","0.45936767203040402","75.433753224632","20","28.379379562043798","45.312226277372297","26.513330100972901","0.62630733233726998"
"MUT","13","7","0.923811259032562","0.396757765776633","36.911439114391101","65.062730627306195","0.56732078039927403","75.433753224632","20","28.379379562043798","45.312226277372297","26.513330100972901","0.62630733233726998"
"MUT","13","8","0.85774640049924","0.174222044750625","28.277310924369701","59.630252100840302","0.47421082299887207","75.433753224632","20","28.379379562043798","45.312226277372297","26.513330100972901","0.62630733233726998"
